PrjUID,颱風,核列序號,工程代碼,機關名稱,復建工程名稱,鄉(鎮市),審議經費(千元),實際進度%,完工期限,發包日期,完工日期
Prj1509110913432450144,104年8月蘇迪勒颱風,100,L1,新北市政府,新北市泰山國中蘇迪勒颱風樓梯間修繕工程,泰山區,66,100,2016.04.10,2015.10.28,2015.11.22
Prj1509111050396481110,104年8月蘇迪勒颱風,101,L1,新北市政府,吉春游泳池屋頂鋼板整修工程,永和區,80,100,2016.04.10,2015.08.09,2015.08.13
Prj1509111119095821628,104年8月蘇迪勒颱風,102,L1,新北市政府,新北市泰山區明志國民小學104年蘇迪勒颱風公共設施災後復建工程,泰山區,82,100,2016.04.10,2015.08.12,2016.02.19
Prj1509111141459712182,104年8月蘇迪勒颱風,103,L1,新北市政府,新北市萬里區大鵬國小蘇迪勒公共設施復建工程,萬里區,144,100,2016.04.10,2015.12.03,2015.12.28
Prj1509111026575490715,104年8月蘇迪勒颱風,104,L1,新北市政府,新北市中和區自強國小蘇迪勒颱風復建工程,"中和區

中和區",19,100,2016.04.10,2015.08.10,2015.08.14
Prj1509110915172820149,104年8月蘇迪勒颱風,105,L1,新北市政府,新北市義方國小蘇迪勒颱風災後復建工程,瑞芳區,47,100,2016.04.10,2015.10.23,2015.12.08
Prj1509110915016820147,104年8月蘇迪勒颱風,106,L1,新北市政府,新北市樟樹國小蘇迪勒風災高壓機電設備修復工程,汐止區,71,100,2016.04.10,2015.08.12,2015.08.15
Prj1509111055138491188,104年8月蘇迪勒颱風,107,L1,新北市政府,猴硐國小蘇迪勒颱風災後晴雨窗修繕工程,瑞芳區,255,100,2016.04.10,2015.08.31,2016.03.10
Prj1509111023158570657,104年8月蘇迪勒颱風,108,L1,新北市政府,新北市立瑞芳高工104年蘇迪勒颱風災害公共設施復建工程,瑞芳區,3154.00,100,2016.04.10,2015.10.31,2015.12.01
Prj1509111122010711699,104年8月蘇迪勒颱風,109,L1,新北市政府,新北市佳林國中蘇迪勒風災復建工程,林口區,743,100,2016.04.10,2015.12.25,2016.02.13
Prj1509111232206123264,104年8月蘇迪勒颱風,001,N1,新北市政府,10處簡易自來水系統修復工程(信賢里),烏來區,8660.00,100,2016.10.07,2016.03.10,2016.10.07
Prj1509110950271810356,104年8月蘇迪勒颱風,002,N1,新北市政府,10處簡易自來水系統修復工程(烏來里),烏來區,7200.00,100,2016.06.27,2016.03.14,2016.06.27
Prj1509111311460443446,104年8月蘇迪勒颱風,003,N1,新北市政府,10處簡易自來水系統修復工程(福山李茂岸、大羅蘭),烏來區,7300.00,100,2016.07.30,2016.03.10,2016.07.30
Prj1509111007510420505,104年8月蘇迪勒颱風,004,N1,新北市政府,10處簡易自來水系統修復工程(瀑布社區),烏來區,6560.00,100,2016.06.27,2016.03.14,2016.06.27
Prj1509111330137683613,104年8月蘇迪勒颱風,005,N1,新北市政府,10處簡易自來水系統修復工程(孝義里),烏來區,6480.00,100,2016.07.20,2016.02.16,2016.07.18
Prj1509111212019553035,104年8月蘇迪勒颱風,006,N1,新北市政府,10處簡易自來水系統修復工程(啦卡社區),烏來區,7150.00,100,2016.06.27,2016.03.11,2016.06.27
Prj1509110842499150070,104年8月蘇迪勒颱風,007,N1,新北市政府,10處簡易自來水系統修復工程(忠治里),烏來區,6650.00,100,2016.07.30,2016.03.10,2016.07.30
Prj1509111321375323516,104年8月蘇迪勒颱風,008,N1,新北市政府,10處簡易自來水系統修復工程(福山卡拉模基),烏來區,6500.00,100,2016.07.20,2016.02.16,2016.07.18
Prj1509110937156980266,104年8月蘇迪勒颱風,009,N1,新北市政府,10處簡易自來水系統修復工程(紅河谷),烏來區,4150.00,100,2016.10.07,2016.03.10,2016.10.07
Prj1509111251540613370,104年8月蘇迪勒颱風,010,N1,新北市政府,10處簡易自來水系統修復工程(福山屯鹿),烏來區,3700.00,100,2016.06.27,2016.03.11,2016.06.27
Prj1509111454078184189,104年8月蘇迪勒颱風,011,N1,新北市政府,烏來泰雅民族博物館附屬設施維修工程,烏來區,900,100,2016.04.10,2016.03.29,2016.04.10
Prj1509091323025500708,104年8月蘇迪勒颱風,012,N1,新北市政府,信賢里信賢吊橋整修復建工程,烏來區,849,100,2016.04.10,2015.03.06,2016.02.29
Prj1508241415065501633,104年8月蘇迪勒颱風,001,A1,嘉義縣政府,大林鎮湖北里早知大排護岸水利災修復建工程,大林鎮,572,100,2016.04.10,2015.12.15,2016.02.19
Prj1508261506372091207,104年8月蘇迪勒颱風,002,A1,嘉義縣政府,過溪里大埔美段水利災修復建工程,大林鎮,909,100,2016.04.10,2015.12.15,2016.02.19
Prj1508271536158070566,104年8月蘇迪勒颱風,003,A1,嘉義縣政府,嘉義縣大埔鄉大埔村鄉內排水工程,大埔鄉,333,100,2016.04.10,2015.12.02,2016.01.11
Prj1508221648541010335,104年8月蘇迪勒颱風,004,A1,嘉義縣政府,布袋鎮好美里金陵排水南側堤防及道路崩坍災害復建工程,布袋鎮,1907.00,100,2016.04.10,2015.12.22,2016.03.03
Prj1508221334090401147,104年8月蘇迪勒颱風,005,A1,嘉義縣政府,布袋鎮好美里龍宮溪出排水出海口左岸災害復建工程,布袋鎮,6480.00,100,2016.05.12,2015.12.15,2016.05.05
Prj1508212006316530935,104年8月蘇迪勒颱風,006,A1,嘉義縣政府,布袋鎮好美里龍宮溪排水下游左岸災害復建工程,布袋鎮,3060.00,100,2016.04.29,2015.12.22,2016.04.27
Prj1508221452451481476,104年8月蘇迪勒颱風,007,A1,嘉義縣政府,布袋鎮好美里龍宮溪排水出海口(與鹽埕溝排水匯流處)災害復建工程,布袋鎮,6075.00,100,2016.04.10,2015.12.22,2016.03.30
Prj1508221518551191566,104年8月蘇迪勒颱風,008,A1,嘉義縣政府,布袋鎮好美里鹽埕溝出海口右岸災害復建工程,布袋鎮,7974.00,100,2016.04.10,2015.12.29,2016.03.18
Prj1508221601255640142,104年8月蘇迪勒颱風,009,A1,嘉義縣政府,布袋鎮好美里鹽埕溝出海口左岸路面及擋土牆崩坍災害復建工程,布袋鎮,1648.00,100,2016.04.10,2015.12.24,2016.04.07
Prj1508281053327420289,104年8月蘇迪勒颱風,010,A1,嘉義縣政府,布袋鎮龍宮溪排水出海口右岸災害復建工程,布袋鎮,15600.00,100,2016.07.05,2016.02.02,2016.07.05
Prj1508281507123660943,104年8月蘇迪勒颱風,011,A1,嘉義縣政府,民雄鄉平和村鴨母???排水(平和二號橋下游)復建工程,民雄鄉,507,100,2016.04.10,2015.12.08,2016.04.06
Prj1508281548493171096,104年8月蘇迪勒颱風,012,A1,嘉義縣政府,民雄鄉興中村鴨母???排水(下洋子橋下游)復建工程,民雄鄉,437,100,2016.04.10,2015.12.08,2016.04.06
Prj1508270836406700210,104年8月蘇迪勒颱風,013,A1,嘉義縣政府,朴子市佳禾里雙溪口排水復建工程,朴子市,7280.00,100,2016.12.31,2016.04.26,2016.12.31
Prj1508221531398600010,104年8月蘇迪勒颱風,014,A1,嘉義縣政府,竹崎鄉坑頭村行順橋上游排水災修復建工程,竹崎鄉,875,100,2016.04.10,2015.12.16,2016.03.28
Prj1508221520582191590,104年8月蘇迪勒颱風,015,A1,嘉義縣政府,竹崎鄉和平村火燒片排水災害復建工程,竹崎鄉,700,100,2016.04.10,2015.12.16,2016.03.28
Prj1508261523333491282,104年8月蘇迪勒颱風,016,A1,嘉義縣政府,竹崎鄉復金村久山排水災害復建工程,竹崎鄉,770,100,2016.04.10,2015.12.16,2016.03.28
Prj1508221409476171288,104年8月蘇迪勒颱風,017,A1,嘉義縣政府,竹崎鄉復金村木履寮排水災害修復工程,竹崎鄉,474,100,2016.04.10,2015.12.16,2016.03.28
Prj1508221300262481099,104年8月蘇迪勒颱風,018,A1,嘉義縣政府,竹崎鄉龍山村頂崎腳排水災害復健工程,竹崎鄉,1000.00,100,2016.04.10,2015.12.16,2016.03.28
Prj1509021516485240204,104年8月蘇迪勒颱風,019,A1,嘉義縣政府,東石鄉圍潭引水路路基流失復建工程,東石鄉,1385.00,100,2016.04.10,2015.12.15,2016.04.09
Prj1508211334531200704,104年8月蘇迪勒颱風,020,A1,嘉義縣政府,梅山鄉太和村泰山水圳引水道復建工程,梅山鄉,1256.00,100,2016.04.10,2015.12.15,2016.03.21
Prj1508252214420292224,104年8月蘇迪勒颱風,021,A1,嘉義縣政府,新港鄉月眉村排水復建工程,新港鄉,850,100,2016.05.31,2015.12.11,2016.05.31
Prj1508252226070082244,104年8月蘇迪勒颱風,022,A1,嘉義縣政府,新港鄉月潭村排水復建工程,新港鄉,3905.00,100,2016.05.31,2015.12.11,2016.05.31
Prj1509021600502160278,104年8月蘇迪勒颱風,023,A1,嘉義縣政府,新港鄉民雄排水支流(西庄段)修復工程,新港鄉,2145.00,100,2016.04.10,2015.12.01,2016.03.09
Prj1508251811360862182,104年8月蘇迪勒颱風,024,A1,嘉義縣政府,新港鄉共和村排水復建工程,新港鄉,1785.00,100,2016.05.31,2015.12.15,2016.05.27
Prj1508252250546422271,104年8月蘇迪勒颱風,025,A1,嘉義縣政府,新港鄉板頭村排水復建工程,新港鄉,167,100,2016.05.31,2015.12.11,2016.05.31
Prj1508260918222180075,104年8月蘇迪勒颱風,026,A1,嘉義縣政府,新港鄉南港村六腳排水旁復建工程,新港鄉,539,100,2016.04.10,2015.12.01,2016.01.14
Prj1508252245387882264,104年8月蘇迪勒颱風,027,A1,嘉義縣政府,新港鄉埤子村排水復建工程,新港鄉,1494.00,100,2016.05.31,2015.12.11,2016.05.31
Prj1508210906548490007,104年8月蘇迪勒颱風,028,A1,嘉義縣政府,柳溝排水疊溪村段災害復建工程,溪口鄉,1758.00,100,2016.07.31,2015.12.25,2016.05.27
Prj1508281704015280087,104年8月蘇迪勒颱風,029,A1,嘉義縣政府,溪口鄉美南村美南大排復建工程,溪口鄉,948,100,2016.04.10,2015.12.08,2016.01.30
Prj1509031000476361129,104年8月蘇迪勒颱風,030,A1,嘉義縣政府,義竹鄉西過村過路子排水上游支流復建工程,義竹鄉,594,100,2016.04.10,2015.11.24,2016.02.05
Prj1508241353291111503,104年8月蘇迪勒颱風,031,A1,嘉義縣政府,義竹鄉新店村新店大排下游左岸復建工程,義竹鄉,2166.00,100,2016.04.10,2015.12.01,2016.03.30
Prj1508251505453631162,104年8月蘇迪勒颱風,032,A1,嘉義縣政府,義竹鄉新店村過路子大排下游右岸復建工程,義竹鄉,7220.00,100,2016.05.06,2015.12.01,2016.05.05
Prj1508261558591961543,104年8月蘇迪勒颱風,001,B1,嘉義縣政府,梅山鄉太興風景區相逢瀑布周邊景觀修復工程,梅山鄉,2645.00,100,2016.11.30,2015.12.29,2016.10.28
Prj1508240928137760367,104年8月蘇迪勒颱風,002,B1,嘉義縣政府,104年8月蘇迪勒颱風番路鄉公興村山羊古道公共設施災後復建工程,番路鄉,1505.00,100,2016.04.10,2016.01.19,2016.04.10
Prj1508271315026080186,104年8月蘇迪勒颱風,003,B1,嘉義縣政府,竹崎公園颱風災害整修工程,"竹崎鄉

竹崎鄉

竹崎鄉

竹崎鄉",3808.00,100,2016.04.10,2015.12.16,2016.03.09
Prj1509031428443561724,104年8月蘇迪勒颱風,004,B1,嘉義縣政府,東石鄉白水湖第1滯洪池涼亭復建工程,東石鄉,876,100,2016.04.10,2015.12.23,2016.02.04
Prj1509032144229960174,104年8月蘇迪勒颱風,001,C1,嘉義縣政府,嘉129線33K+500、34K+300等災害修復工程,"大埔鄉

大埔鄉",3068.00,100,2016.04.19,2015.12.08,2016.04.19
Prj1509032203018150195,104年8月蘇迪勒颱風,002,C1,嘉義縣政府,嘉129線34K+200災害修復工程,大埔鄉,1020.00,100,2016.04.19,2015.12.08,2016.04.19
Prj1508241442004921781,104年8月蘇迪勒颱風,003,C1,嘉義縣政府,嘉133線0K+800災害修復工程,大埔鄉,1821.00,100,2016.04.19,2015.12.08,2016.04.19
Prj1509041116174660131,104年8月蘇迪勒颱風,004,C1,嘉義縣政府,嘉133線1K+000、2K+600等災害修復工程,"大埔鄉

大埔鄉",851,100,2016.04.19,2015.12.08,2016.04.19
Prj1509041002086209810,104年8月蘇迪勒颱風,005,C1,嘉義縣政府,嘉143線1K+600災害修復工程,大埔鄉,775,100,2016.05.28,2016.01.06,2016.05.28
Prj1509041009188699858,104年8月蘇迪勒颱風,006,C1,嘉義縣政府,嘉143線6K+500、7K+300等災害修復工程,"大埔鄉

大埔鄉",535,100,2016.05.28,2016.01.06,2016.05.28
Prj1509032228178870206,104年8月蘇迪勒颱風,007,C1,嘉義縣政府,嘉145線1K+700、2K+500、2K+700等災害修復工程,"大埔鄉

大埔鄉

大埔鄉",1498.00,100,2016.05.28,2016.01.06,2016.05.28
Prj1509032332267280240,104年8月蘇迪勒颱風,008,C1,嘉義縣政府,嘉145線10K+700災害修復工程,大埔鄉,1033.00,100,2016.05.28,2016.01.06,2016.05.28
Prj1509041201125430204,104年8月蘇迪勒颱風,009,C1,嘉義縣政府,嘉147線1K+900災害修復工程,大埔鄉,1270.00,100,2016.06.22,2015.12.31,2016.06.22
Prj1509021343070100066,104年8月蘇迪勒颱風,010,C1,嘉義縣政府,嘉149線8K+000、8K+500等災害修復工程,"大埔鄉

大埔鄉",756,100,2016.06.22,2015.12.31,2016.06.22
Prj1509021641182190454,104年8月蘇迪勒颱風,011,C1,嘉義縣政府,嘉149線9K+300災害修復工程,大埔鄉,5584.00,100,2016.06.22,2015.12.31,2016.06.22
Prj1508271651417470780,104年8月蘇迪勒颱風,012,C1,嘉義縣政府,溪口鄉嘉93-2線0K+550道路護岸復建工程,溪口鄉,1221.00,100,2016.05.14,2015.12.08,2016.05.13
Prj1508281456134370890,104年8月蘇迪勒颱風,013,C1,嘉義縣政府,蘇迪勒風災169線28K+380災害修復工程,阿里山鄉,15230.00,100,2017.05.30,2016.08.16,
Prj1508281646265450046,104年8月蘇迪勒颱風,014,C1,嘉義縣政府,嘉129線17K+800災害修復工程,阿里山鄉,1707.00,100,2016.04.13,2015.12.25,2016.04.13
Prj1508301702101190663,104年8月蘇迪勒颱風,015,C1,嘉義縣政府,嘉129線21K+600災害修復工程,阿里山鄉,1025.00,100,2016.04.13,2015.12.25,2016.04.13
Prj1508301704475390673,104年8月蘇迪勒颱風,016,C1,嘉義縣政府,嘉129線21K+800災害修復工程,阿里山鄉,2408.00,100,2016.04.13,2015.12.25,2016.04.13
Prj1508241345232171474,104年8月蘇迪勒颱風,017,C1,嘉義縣政府,石(石弄)村嘉135線10K+300段復建工程,中埔鄉,945,100,2016.04.10,2015.12.15,2016.03.07
Prj1509011237423730592,104年8月蘇迪勒颱風,018,C1,嘉義縣政府,石(石弄)村嘉135-2線1K+900段復建工程,中埔鄉,704,100,2016.04.10,2015.12.15,2016.03.07
Prj1508241419396441641,104年8月蘇迪勒颱風,019,C1,嘉義縣政府,頂埔村嘉138線11K+800復建工程,中埔鄉,391,100,2016.04.10,2015.12.15,2016.03.07
Prj1508261623417241792,104年8月蘇迪勒颱風,020,C1,嘉義縣政府,三層村嘉139線14K+650道路復建工程,中埔鄉,1110.00,100,2016.04.10,2015.12.01,2016.02.19
Prj1508261528080971295,104年8月蘇迪勒颱風,021,C1,嘉義縣政府,三層村嘉139線15K+300已成橋橋基保護復建工程,中埔鄉,1281.00,100,2016.04.10,2015.12.01,2016.02.19
Prj1508311120360180282,104年8月蘇迪勒颱風,022,C1,嘉義縣政府,瑞豐村嘉140線2K+970段復建工程,中埔鄉,2518.00,100,2016.04.10,2015.12.15,2016.03.04
Prj1508271414007560300,104年8月蘇迪勒颱風,023,C1,嘉義縣政府,中崙村嘉141線瑤慈宮後方道路復建工程,中埔鄉,2523.00,100,2016.04.10,2015.12.24,2016.03.01
Prj1508270850108110246,104年8月蘇迪勒颱風,024,C1,嘉義縣政府,東興村嘉141線1K+800處道路復建工程,中埔鄉,817,100,2016.04.10,2016.01.21,2016.03.25
Prj1508211500095820267,104年8月蘇迪勒颱風,025,C1,嘉義縣政府,東興村嘉141線6K+00處道路復建工程,中埔鄉,884,100,2016.04.10,2016.01.21,2016.03.25
Prj1508211433449780183,104年8月蘇迪勒颱風,026,C1,嘉義縣政府,東興村嘉141線6K+300處道路排水復建工程,中埔鄉,374,100,2016.04.10,2016.01.21,2016.03.25
Prj1509040948218039734,104年8月蘇迪勒颱風,027,C1,嘉義縣政府,嘉152線0.3k道路及排水復建工程,梅山鄉,459,100,2016.04.10,2015.12.04,2016.01.27
Prj1508241623343692610,104年8月蘇迪勒颱風,028,C1,嘉義縣政府,嘉154-1線3.6k道路復建工程,梅山鄉,9258.00,100,2016.06.09,2016.02.02,2016.06.07
Prj1508260930598480113,104年8月蘇迪勒颱風,029,C1,嘉義縣政府,鹿草鄉嘉36線4K+500道路側溝復建工程,鹿草鄉,1119.00,100,2016.04.10,2015.12.08,2016.02.05
Prj1508221516432211563,104年8月蘇迪勒颱風,030,C1,嘉義縣政府,嘉112線道1k+700處編號道路災害復建工程,竹崎鄉,396,100,2016.04.10,2015.12.08,2016.02.02
Prj1508251651306061917,104年8月蘇迪勒颱風,031,C1,嘉義縣政府,嘉128線1k+500災害復建工程,竹崎鄉,1019.00,100,2016.04.10,2015.12.08,2016.02.02
Prj1508141227059120385,104年8月蘇迪勒颱風,032,C1,嘉義縣政府,嘉57線約2.1K及2.5K處道路側溝復健工程,六腳鄉,429,100,2016.04.10,2015.11.20,2016.01.05
Prj1508201859447810251,104年8月蘇迪勒颱風,033,C1,嘉義縣政府,番路鄉大湖村嘉124線5k+400道路災修工程,番路鄉,1760.00,100,2016.04.10,2015.11.30,2016.01.28
Prj1508201906577600311,104年8月蘇迪勒颱風,034,C1,嘉義縣政府,番路鄉民和村嘉124-1線1k+300道路災修工程,番路鄉,3224.00,100,2016.04.10,2015.11.30,2016.01.12
Prj1508201848599850221,104年8月蘇迪勒颱風,035,C1,嘉義縣政府,番路鄉公田村嘉130-1線5k+100道路災修工程,番路鄉,2123.00,100,2016.04.10,2015.12.22,2016.02.04
Prj1508201138362880005,104年8月蘇迪勒颱風,036,C1,嘉義縣政府,番路鄉草山村嘉131線1K+300道路災修工程,番路鄉,1719.00,100,2016.04.10,2015.12.22,2016.02.01
Prj1508201209357950085,104年8月蘇迪勒颱風,037,C1,嘉義縣政府,番路鄉草山村嘉131線2K+900道路災修工程(等二處),番路鄉,1648.00,100,2016.04.10,2015.12.22,2016.02.01
Prj1508251339193060905,104年8月蘇迪勒颱風,038,C1,嘉義縣政府,番路鄉草山村嘉131線4K+100道路災修工程,番路鄉,35200.00,100,2017.02.27,2016.06.28,2017.02.27
Prj1508201225171910108,104年8月蘇迪勒颱風,039,C1,嘉義縣政府,番路鄉草山村嘉131-1線0K+300道路災修工程,番路鄉,2155.00,100,2016.04.10,2015.12.22,2016.01.27
Prj1508201235499430121,104年8月蘇迪勒颱風,040,C1,嘉義縣政府,番路鄉草山村嘉131-1線1K+200.1K+300道路災修工程,番路鄉,1007.00,100,2016.04.10,2015.12.16,2016.02.01
Prj1508201819526920129,104年8月蘇迪勒颱風,041,C1,嘉義縣政府,番路鄉草山村嘉131-1線2k+400道路災修工程,番路鄉,475,100,2016.04.10,2015.12.16,2016.01.28
Prj1508201833001620158,104年8月蘇迪勒颱風,042,C1,嘉義縣政府,番路鄉草山村嘉131-1線7k+000.7k+100.道路災修工程,番路鄉,1973.00,100,2016.04.10,2015.12.22,2016.02.04
